review_text,review_classification,review_name,review_type,passenger_name,review_date,source
"20. The KLM flight was typical; the crew was professional and the flight was smooth, although the food could have been better.",Neutral,Unknown,General,Anonymous,,synthetic
"1. ""Flight was on time and the seating was acceptable on Airline X. Crew was professional and service was average.""",Neutral,Unknown,General,Anonymous,,synthetic
"2. ""No major issues encountered while flying with Airline Y. The in-flight meal could do with some improvement, but overall a decent experience.""",Neutral,Unknown,General,Anonymous,,synthetic
"3. ""Airline Z's online check-in process was straightforward and time-saving. Leg space was a bit tight, but the flight was smooth.""",Neutral,Unknown,General,Anonymous,,synthetic
"4. ""Took a long-haul flight with Airline A. The in-flight entertainment was adequate and the staff were courteous.""",Neutral,Unknown,General,Anonymous,,synthetic
"5. ""Airline B's plane was clean and comfortable. However, the boarding process was somewhat chaotic.""",Neutral,Unknown,General,Anonymous,,synthetic
"6. ""The ticket prices of Airline C are reasonable. The food was average, but the punctuality of the flights is commendable.""",Neutral,Unknown,General,Anonymous,,synthetic
"7. ""Airline D provided a smooth flight experience, though the cabin was a bit chilly. The crew responded promptly to requests.""",Neutral,Unknown,General,Anonymous,,synthetic
"8. ""Baggage handling by Airline E was satisfactory. The flight itself was typical with no significant complaints.""",Neutral,Unknown,General,Anonymous,,synthetic
"9. ""The flight with Airline F was timely and the staff was efficient. The quality of the in-flight meal was standard.""",Neutral,Unknown,General,Anonymous,,synthetic
"10. ""Airline G's service was standard. The seats were reasonably comfortable for a short-haul flight.""",Neutral,Unknown,General,Anonymous,,synthetic
"11. ""Flew with Airline H. The check-in process was pretty efficient but the in-flight entertainment could use some updating.""",Neutral,Unknown,General,Anonymous,,synthetic
"12. ""Airline I provided a reliable service. The flight was on time and the cabin crew was professional.""",Neutral,Unknown,General,Anonymous,,synthetic
"13. ""Airline J's flight was comfortable. The food was decent but the selection of beverages was limited.""",Neutral,Unknown,General,Anonymous,,synthetic
"14. ""The boarding process with Airline K was smooth. The cabin was clean although the legroom was somewhat cramped.""",Neutral,Unknown,General,Anonymous,,synthetic
"15. ""Airline L's flight was punctual. The in-flight meal was average and the crew was generally attentive.""",Neutral,Unknown,General,Anonymous,,synthetic
"16. ""The condition of Airline M's aircraft was good. The food was standard, but the in-flight entertainment options were slightly limited.""",Neutral,Unknown,General,Anonymous,,synthetic
"17. ""On Airline N, the flight was on time and the check-in process was efficient. The seats were a bit narrow, but not overly uncomfortable.""",Neutral,Unknown,General,Anonymous,,synthetic
"18. ""Airline O's service was satisfactory. The food quality was average, and the flight attendants were professional.""",Neutral,Unknown,General,Anonymous,,synthetic
"19. ""The flight with Airline P was smooth with no significant delays. The in-flight entertainment was average and the cabin crew was courteous.""",Neutral,Unknown,General,Anonymous,,synthetic
"20. ""Airline Q had a smooth boarding process, and the flight was on time. The seating was a bit tight but manageable for a short trip.""",Neutral,Unknown,General,Anonymous,,synthetic
"1. ""The flight was on time and the cabin crew was attentive. Standard airline food but with enough options to choose from.""",Neutral,Unknown,General,Anonymous,,synthetic
"2. ""The airline offered adequate legroom and the seats were fairly comfortable. Nothing extraordinary, but a smooth journey overall.""",Neutral,Unknown,General,Anonymous,,synthetic
"3. ""Check-in process was efficient, no major delays. The in-flight amenities were satisfactory.""",Neutral,Unknown,General,Anonymous,,synthetic
"4. ""The airplane was clean and tidy. The flight attendants were polite and professional.""",Neutral,Unknown,General,Anonymous,,synthetic
"5. ""We had a slight delay in departure but the pilot made up for the lost time. The food was average.""",Neutral,Unknown,General,Anonymous,,synthetic
"6. ""The staff was friendly and the in-flight service was competent. The seat was a bit cramped but manageable.""",Neutral,Unknown,General,Anonymous,,synthetic
"7. ""The flight was on schedule and the boarding process was well-organized. The in-flight entertainment system had a decent variety of movies.""",Neutral,Unknown,General,Anonymous,,synthetic
"8. ""The service was decent and the flight was on time. The food served was standard airline fare.""",Neutral,Unknown,General,Anonymous,,synthetic
"9. ""The airline staff was efficient and the flight departed on time. The legroom was somewhat limited.""",Neutral,Unknown,General,Anonymous,,synthetic
"10. ""The cabin was clean and the crew was professional. The in-flight meal was average.""",Neutral,Unknown,General,Anonymous,,synthetic
"11. ""The flight left and arrived as scheduled. The seats were average in comfort, and the cabin crew was attentive.""",Neutral,Unknown,General,Anonymous,,synthetic
"12. ""The flight attendants were polite and helpful. The food was average, and the flight was on time.""",Neutral,Unknown,General,Anonymous,,synthetic
"13. ""Seats were comfortable enough for the journey. The in-flight entertainment was satisfactory with a good selection of movies and shows.""",Neutral,Unknown,General,Anonymous,,synthetic
"14. ""The boarding process was smooth, and the flight left on time. The food served was typical airline food.""",Neutral,Unknown,General,Anonymous,,synthetic
"15. ""The flight was punctual and the crew was professional. However, the legroom was a bit limited.""",Neutral,Unknown,General,Anonymous,,synthetic
"16. ""The check-in process was efficient and the cabin crew was polite. The in-flight entertainment was satisfactory.""",Neutral,Unknown,General,Anonymous,,synthetic
"17. ""The flight was on time and the cabin was clean. The food was standard airline fare, nothing special.""",Neutral,Unknown,General,Anonymous,,synthetic
"18. ""The crew was helpful and the flight was generally comfortable. The in-flight meal was average.""",Neutral,Unknown,General,Anonymous,,synthetic
"19. ""The flight was on time, and the check-in process was smooth. The seats were a bit cramped but manageable for a short flight.""",Neutral,Unknown,General,Anonymous,,synthetic
"20. ""The boarding process was organized, and the flight departed as scheduled. The in-flight entertainment had a decent selection, and the food was average.""",Neutral,Unknown,General,Anonymous,,synthetic
"1. The flight with Air Canada was generally punctual, the crew was professional, but the in-flight meals could be improved.",Neutral,Unknown,General,Anonymous,,synthetic
"2. Qantas Airways offered a reliable service, the legroom was adequate, but the selection of in-flight entertainment was limited.",Neutral,Unknown,General,Anonymous,,synthetic
"3. While the Delta Airlines' check-in process was smooth and swift, the cabin was a little cramped.",Neutral,Unknown,General,Anonymous,,synthetic
"4. Had an average experience with United Airlines. The flight was on time, however, the in-flight meals were underwhelming.",Neutral,Unknown,General,Anonymous,,synthetic
"5. British Airways provided a decent service, the staff was friendly and professional, but the aircraft felt a bit dated.",Neutral,Unknown,General,Anonymous,,synthetic
"6. The flight with Emirates was punctual, the food was just okay, and the staff could improve their response time.",Neutral,Unknown,General,Anonymous,,synthetic
"7. Southwest Airlines offered a comfortable flight. The cabin was clean, but the in-flight entertainment options were limited.",Neutral,Unknown,General,Anonymous,,synthetic
"8. Qatar Airways had a decent service overall, the seats were comfortable, but the Wi-Fi connection was inconsistent.",Neutral,Unknown,General,Anonymous,,synthetic
"9. Lufthansa's crew was professional and helpful, the flight was on time, but the food quality could be better.",Neutral,Unknown,General,Anonymous,,synthetic
10. Air France provided an average experience. The seats were comfortable but the boarding process was a bit chaotic.,Neutral,Unknown,General,Anonymous,,synthetic
"11. The flight with Ryanair was on time, the crew was helpful, but the legroom was a bit tight.",Neutral,Unknown,General,Anonymous,,synthetic
"12. American Airlines offered a smooth flight. The check-in process was efficient, but the in-flight entertainment was mediocre.",Neutral,Unknown,General,Anonymous,,synthetic
"13. Cathay Pacific provided an okay service, the flight departed on time, but the luggage handling process was slow.",Neutral,Unknown,General,Anonymous,,synthetic
"14. Etihad Airways had a decent service, the staff was professional, but the in-flight meals were mediocre.",Neutral,Unknown,General,Anonymous,,synthetic
"15. The flight with Turkish Airlines was punctual, the cabin cleanliness was satisfactory, but the Wi-Fi service was poor.",Neutral,Unknown,General,Anonymous,,synthetic
"16. JetBlue offered a smooth flight, the seats were comfortable, but the selection of beverages was limited.",Neutral,Unknown,General,Anonymous,,synthetic
"17. Virgin Atlantic provided a decent service, the flight was on time, but the cabin temperature was uncomfortably cold.",Neutral,Unknown,General,Anonymous,,synthetic
"18. The flight with KLM Royal Dutch Airlines was generally punctual, the crew was courteous, but the food quality was average.",Neutral,Unknown,General,Anonymous,,synthetic
"19. Singapore Airlines offered a decent service, the staff was professional, but the boarding process was a bit chaotic.",Neutral,Unknown,General,Anonymous,,synthetic
"20. Air New Zealand flight was on time and the cabin was clean, but the in-flight entertainment system was not working properly.",Neutral,Unknown,General,Anonymous,,synthetic
"1. The flight with Air Canada was quite average, with standard legroom and seating. The in-flight meal was acceptable.",Neutral,Unknown,General,Anonymous,,synthetic
"2. My experience with British Airways was mostly average. Service was decent, yet there were slight delays during take-off.",Neutral,Unknown,General,Anonymous,,synthetic
"3. American Airlines offered a fair service. The staff was helpful, but the flight was a bit crowded.",Neutral,Unknown,General,Anonymous,,synthetic
"4. The Lufthansa flight was overall satisfactory. I experienced a smooth check-in process, but the in-flight entertainment could have been better.",Neutral,Unknown,General,Anonymous,,synthetic
"5. My trip with Delta Airlines was of an average standard. The flight arrived on time, but the food served was pretty generic.",Neutral,Unknown,General,Anonymous,,synthetic
6. The service offered by United Airlines was moderate. The flight was on time but the seats were not very comfortable.,Neutral,Unknown,General,Anonymous,,synthetic
7. Quantas provided a fair flight experience. The crew was polite but the legroom was somewhat limited.,Neutral,Unknown,General,Anonymous,,synthetic
"8. The Air France flight was satisfactory. The cabin was clean, but the food could have been better.",Neutral,Unknown,General,Anonymous,,synthetic
"9. The flight with Singapore Airlines was standard. The staff was professional, but the in-flight meal was not very memorable.",Neutral,Unknown,General,Anonymous,,synthetic
"10. My experience with Emirates was quite average. The flight was punctual, but the seat comfort was just okay.",Neutral,Unknown,General,Anonymous,,synthetic
"11. The flight with Cathay Pacific was satisfactory. The cabin crew was efficient, but the in-flight entertainment was limited.",Neutral,Unknown,General,Anonymous,,synthetic
"12. The Turkish Airlines flight was standard. The check-in process was smooth, but the food could have been better.",Neutral,Unknown,General,Anonymous,,synthetic
"13. The Qatar Airways flight was moderately enjoyable. The flight was on time, but the cabin was a bit crowded.",Neutral,Unknown,General,Anonymous,,synthetic
"14. The KLM flight experience was quite average. The staff was helpful, but the legroom was limited.",Neutral,Unknown,General,Anonymous,,synthetic
"15. The Southwest Airlines flight was acceptable. The flight took off and landed on time, but the food options were basic.",Neutral,Unknown,General,Anonymous,,synthetic
"16. The Ryanair flight was quite ordinary. The flight was punctual, but the baggage check-in process was lengthy.",Neutral,Unknown,General,Anonymous,,synthetic
"17. The EasyJet flight was fairly average. The cabin was clean, but the seats were not very comfortable.",Neutral,Unknown,General,Anonymous,,synthetic
"18. My experience with Alaska Airlines was quite standard. The flight was on time, however, the in-flight meal was not particularly impressive.",Neutral,Unknown,General,Anonymous,,synthetic
"19. The JetBlue flight was satisfactory. The cabin crew was polite, but the legroom was a bit limited.",Neutral,Unknown,General,Anonymous,,synthetic
20. The Air New Zealand flight was average. The flight was on time but the in-flight entertainment could have been more diverse.,Neutral,Unknown,General,Anonymous,,synthetic
"1. ""The flight with Airline X was on time and the seating was comfortable enough for the short journey.""",Neutral,Unknown,General,Anonymous,,synthetic
"2. ""Airline Y's in-flight meal was satisfactory, although not particularly memorable.""",Neutral,Unknown,General,Anonymous,,synthetic
"3. ""The staff on Airline Z's flight were efficient, ensuring a smooth boarding process.""",Neutral,Unknown,General,Anonymous,,synthetic
"4. ""The in-flight entertainment options on Airline A's long-haul flight were adequate.""",Neutral,Unknown,General,Anonymous,,synthetic
"5. ""Airline B's flight was slightly delayed but the crew kept us informed throughout.""",Neutral,Unknown,General,Anonymous,,synthetic
"6. ""The legroom on Airline C's economy class was average, not too spacious but not too tight either.""",Neutral,Unknown,General,Anonymous,,synthetic
"7. ""Airline D's check-in process was straightforward, with no significant issues.""",Neutral,Unknown,General,Anonymous,,synthetic
"8. ""The cleanliness of Airline E's aircraft was acceptable, the plane seemed well-maintained.""",Neutral,Unknown,General,Anonymous,,synthetic
"9. ""The flight with Airline F was mostly smooth, with the pilot handling turbulence well.""",Neutral,Unknown,General,Anonymous,,synthetic
"10. ""Airline G's cabin crew were polite and did their best to respond to passenger requests.""",Neutral,Unknown,General,Anonymous,,synthetic
"11. ""The in-flight meal on Airline H could have been better, but it was not the worst I've had.""",Neutral,Unknown,General,Anonymous,,synthetic
"12. ""Airline I's online booking process was easy to navigate, making booking a flight convenient.""",Neutral,Unknown,General,Anonymous,,synthetic
"13. ""The baggage handling at Airline J was fairly efficient, my luggage arrived without delay.""",Neutral,Unknown,General,Anonymous,,synthetic
"14. ""The boarding process with Airline K was smooth, although the gate was a bit far from the check-in area.""",Neutral,Unknown,General,Anonymous,,synthetic
"15. ""Airline L's in-flight service was reasonable, with the crew doing regular rounds.""",Neutral,Unknown,General,Anonymous,,synthetic
"16. ""The cabin noise on Airline M's flight was average, not too silent but not overly noisy either.""",Neutral,Unknown,General,Anonymous,,synthetic
"17. ""Airline N's seat recline was decent enough to get some rest on the long-haul flight.""",Neutral,Unknown,General,Anonymous,,synthetic
"18. ""Airline O's pricing was competitive, offering average value for the service provided.""",Neutral,Unknown,General,Anonymous,,synthetic
"19. ""The in-flight magazine provided by Airline P had a standard selection of articles and games.""",Neutral,Unknown,General,Anonymous,,synthetic
"20. ""Airline Q's luggage allowance was on par with other airlines in its category.""",Neutral,Unknown,General,Anonymous,,synthetic
"1. Overall, my flight with Airline A was satisfactory. The flight departed on time and the cabin was clean. The in-flight meal was average.",Neutral,Unknown,General,Anonymous,,synthetic
"2. Airline B offered a decent experience. The flight attendants were professional, but the legroom was slightly cramped.",Neutral,Unknown,General,Anonymous,,synthetic
3. My journey with Airline C was fine. The check-in process was smooth but the in-flight entertainment could use an update.,Neutral,Unknown,General,Anonymous,,synthetic
"4. Airline D offered a reasonable service. The flight was punctual, though the food options were a bit limited.",Neutral,Unknown,General,Anonymous,,synthetic
"5. The flight with Airline E was okay. The seating was comfortable, but the plane's temperature was a bit warm for my liking.",Neutral,Unknown,General,Anonymous,,synthetic
"6. My experience with Airline F was passable. The staff was kind, but the in-flight Wi-Fi was slow.",Neutral,Unknown,General,Anonymous,,synthetic
"7. Airline G's service was acceptable. The flight was on time, but the boarding process was a bit chaotic.",Neutral,Unknown,General,Anonymous,,synthetic
"8. The journey with Airline H was average. The legroom was decent, but the food quality could be improved.",Neutral,Unknown,General,Anonymous,,synthetic
"9. My flight with Airline I was okay. The cabin crew was attentive, however, the plane was a bit older and showed signs of wear.",Neutral,Unknown,General,Anonymous,,synthetic
"10. Airline J provided a typical experience. The flight left on time, but the luggage collection was a bit delayed.",Neutral,Unknown,General,Anonymous,,synthetic
"11. My journey with Airline K was standard. The in-flight services were good, but the cabin noise was slightly higher.",Neutral,Unknown,General,Anonymous,,synthetic
"12. Airline L's service was acceptable. The staff was courteous, but the boarding process took longer than expected.",Neutral,Unknown,General,Anonymous,,synthetic
"13. The flight with Airline M was uneventful. The check-in process was efficient, but the in-flight entertainment options were limited.",Neutral,Unknown,General,Anonymous,,synthetic
"14. My trip with Airline N was satisfactory. The seats were comfortable, but the food variety could be better.",Neutral,Unknown,General,Anonymous,,synthetic
"15. Airline O offered a standard service. The flight arrived on time, but the terminal at the destination was quite crowded.",Neutral,Unknown,General,Anonymous,,synthetic
"16. The journey with Airline P was average. The onboard amenities were decent, but the Wi-Fi connectivity was inconsistent.",Neutral,Unknown,General,Anonymous,,synthetic
"17. My experience with Airline Q was okay. The boarding was smooth, but the luggage delivery was somewhat slow.",Neutral,Unknown,General,Anonymous,,synthetic
"18. Airline R's service was moderate. The cabin was clean, but the food could be improved.",Neutral,Unknown,General,Anonymous,,synthetic
"19. The flight with Airline S was satisfactory. The flight attendants were professional, but the legroom was a bit tight.",Neutral,Unknown,General,Anonymous,,synthetic
"20. My journey with Airline T was average. The plane departed and arrived on time, but the in-flight meal was not to my taste.",Neutral,Unknown,General,Anonymous,,synthetic
"1. ""American Airlines provided a standard service; the flight was on time and the staff was professional.""",Neutral,Unknown,General,Anonymous,,synthetic
"2. ""The flight with United Airlines was decent, with a smooth check-in process and punctual departure.""",Neutral,Unknown,General,Anonymous,,synthetic
"3. ""Delta Air Lines offered a satisfactory service. The in-flight meals could have been better but overall, it was a good flight.""",Neutral,Unknown,General,Anonymous,,synthetic
"4. ""During my flight with Southwest Airlines, the legroom was sufficient and the cabin was clean.""",Neutral,Unknown,General,Anonymous,,synthetic
"5. ""JetBlue Airways offered an average level of comfort and service. The staff was courteous and the flight was on schedule.""",Neutral,Unknown,General,Anonymous,,synthetic
"6. ""The Alaska Airlines flight was okay. Nothing spectacular, but they got me to my destination safely and on time.""",Neutral,Unknown,General,Anonymous,,synthetic
"7. ""Flying with Frontier Airlines was a typical experience. The seats were somewhat cramped but the price was reasonable.""",Neutral,Unknown,General,Anonymous,,synthetic
"8. ""Air Canada provided a standard service. The flight attendants were professional and the flight was smooth.""",Neutral,Unknown,General,Anonymous,,synthetic
"9. ""Virgin Atlantic's service was average. The in-flight entertainment was good, but the food was mediocre.""",Neutral,Unknown,General,Anonymous,,synthetic
"10. ""The British Airways flight was decent. The check-in process was smooth, but the in-flight meals were average.""",Neutral,Unknown,General,Anonymous,,synthetic
"11. ""Lufthansa provided a satisfactory service. The flight was on time and the staff was professional.""",Neutral,Unknown,General,Anonymous,,synthetic
"12. ""Ryanair's service was average. The seats were not the most comfortable, but the flight was on time.""",Neutral,Unknown,General,Anonymous,,synthetic
"13. ""The service on Emirates was standard. The flight attendants were polite and the flight was smooth.""",Neutral,Unknown,General,Anonymous,,synthetic
"14. ""EasyJet provided a satisfactory service. The check-in process was efficient and the flight was punctual.""",Neutral,Unknown,General,Anonymous,,synthetic
"15. ""Qatar Airways provided a decent service. The staff was professional and the flight arrived on time.""",Neutral,Unknown,General,Anonymous,,synthetic
"16. ""Air France's service was standard. The in-flight entertainment was good, but the food was average.""",Neutral,Unknown,General,Anonymous,,synthetic
"17. ""The Spirit Airlines flight was average. The seats were cramped but the price was reasonable.""",Neutral,Unknown,General,Anonymous,,synthetic
"18. ""The service on Etihad Airways was decent. The flight attendants were polite and the flight was smooth.""",Neutral,Unknown,General,Anonymous,,synthetic
"19. ""The Aer Lingus flight was okay. The check-in process was smooth, but the in-flight meals were average.""",Neutral,Unknown,General,Anonymous,,synthetic
"20. ""The KLM flight was satisfactory. The staff was professional and the flight was on time.""",Neutral,Unknown,General,Anonymous,,synthetic
"1. ""Flight was on time, staff were polite and the food was standard airline fare. Nothing out of the ordinary.""",Neutral,Unknown,General,Anonymous,,synthetic
"2. ""The flight was pretty standard. The crew was amicable and the seats were as comfortable as can be expected.""",Neutral,Unknown,General,Anonymous,,synthetic
"3. ""The in-flight entertainment was decent, with a fair selection of movies and TV shows. The food could have been better, but it was acceptable.""",Neutral,Unknown,General,Anonymous,,synthetic
"4. ""The boarding process was smooth and the flight departed on time. The cabin was fairly clean and the staff was professional.""",Neutral,Unknown,General,Anonymous,,synthetic
"5. ""The flight was a bit delayed, but the airline informed us in advance. The staff was courteous and the in-flight services were okay.""",Neutral,Unknown,General,Anonymous,,synthetic
"6. ""The legroom was average, not too cramped but not overly spacious either. The in-flight meal was satisfactory.""",Neutral,Unknown,General,Anonymous,,synthetic
"7. ""The flight was generally comfortable, the cabin crew was attentive and the food was okay. However, the in-flight entertainment could use an upgrade.""",Neutral,Unknown,General,Anonymous,,synthetic
"8. ""The airline staff was quite professional and the flight was on time. The food was just about average.""",Neutral,Unknown,General,Anonymous,,synthetic
"9. ""The seats were reasonably comfortable for a long-haul flight and the cabin was clean. The food was standard airline fare.""",Neutral,Unknown,General,Anonymous,,synthetic
"10. ""The check-in process was efficient and the staff was helpful. The flight was on time and the in-flight service was average.""",Neutral,Unknown,General,Anonymous,,synthetic
"11. ""The flight landed on time, the cabin was clean and the staff was polite. The food was the usual airline food.""",Neutral,Unknown,General,Anonymous,,synthetic
"12. ""The seats were standard in terms of comfort. The in-flight entertainment had a decent selection of movies and shows.""",Neutral,Unknown,General,Anonymous,,synthetic
"13. ""The boarding process was well-organized and the flight left on schedule. The in-flight meal could have been a bit better.""",Neutral,Unknown,General,Anonymous,,synthetic
"14. ""The flight was slightly delayed but the airline kept us informed. The seats were comfortable enough for the short journey.""",Neutral,Unknown,General,Anonymous,,synthetic
"15. ""The flight was on time and the staff was professional. However, the legroom was a bit limited.""",Neutral,Unknown,General,Anonymous,,synthetic
"16. ""The in-flight entertainment had a good variety, the food was typical airline food and the staff was friendly.""",Neutral,Unknown,General,Anonymous,,synthetic
"17. ""The flight was slightly delayed, but the airline communicated this in advance. The in-flight service was just about average.""",Neutral,Unknown,General,Anonymous,,synthetic
"18. ""The check-in process was smooth, the flight was on time and the staff was courteous. The food was just okay.""",Neutral,Unknown,General,Anonymous,,synthetic
"19. ""The flight left and landed on time. The staff was professional and the in-flight service was acceptable.""",Neutral,Unknown,General,Anonymous,,synthetic
"20. ""The seats were standard, the food was average. The cabin crew was attentive and the flight was timely.""",Neutral,Unknown,General,Anonymous,,synthetic
1. The flight was on time and the cabin crew was well-organized. The food was fairly average for an airline meal.,Neutral,Unknown,General,Anonymous,,synthetic
"2. The service on the flight was efficient, though not particularly personal. The seats were comfortable enough for the duration of the flight.",Neutral,Unknown,General,Anonymous,,synthetic
"3. The legroom on the flight was average, and the in-flight entertainment options were standard. The crew was polite and professional.",Neutral,Unknown,General,Anonymous,,synthetic
4. Check-in process was smooth and the flight took off on time. The food served on the flight was typical airplane food.,Neutral,Unknown,General,Anonymous,,synthetic
"5. The flight was fairly comfortable, though not outstanding. The service was efficient and the staff was courteous.",Neutral,Unknown,General,Anonymous,,synthetic
6. The airline provided a standard level of service. The cleanliness of the plane was acceptable and the food was average.,Neutral,Unknown,General,Anonymous,,synthetic
"7. The flight was on time, the service was standard and the legroom was adequate. The in-flight entertainment system could use more variety.",Neutral,Unknown,General,Anonymous,,synthetic
8. The flight attendants were polite and the flight was punctual. The seat comfort was average for a long haul flight.,Neutral,Unknown,General,Anonymous,,synthetic
"9. The airline offered a typical range of services and amenities. The staff was professional, though not overly friendly.",Neutral,Unknown,General,Anonymous,,synthetic
10. The flight was comfortable with average legroom. The food was mediocre but the service was efficient.,Neutral,Unknown,General,Anonymous,,synthetic
11. The flight departed and arrived on schedule. The seats were comfortable enough and the in-flight entertainment was acceptable.,Neutral,Unknown,General,Anonymous,,synthetic
"12. The airline provided a decent service. The plane was clean and the crew was professional, but the food could have been better.",Neutral,Unknown,General,Anonymous,,synthetic
13. The flight was timely and the crew was courteous. The food and in-flight entertainment were standard.,Neutral,Unknown,General,Anonymous,,synthetic
14. The flight was on schedule with a smooth check-in process. The plane was clean and the staff was professional.,Neutral,Unknown,General,Anonymous,,synthetic
15. The flight was average in terms of comfort and service. The food was standard airline fare and the staff was courteous.,Neutral,Unknown,General,Anonymous,,synthetic
16. The flight was punctual and the cabin was clean. The food and drink options were typical of an airline service.,Neutral,Unknown,General,Anonymous,,synthetic
"17. The seats were comfortable and the flight left on time. The cabin crew was professional, but the food was just okay.",Neutral,Unknown,General,Anonymous,,synthetic
18. The airline provided a standard service with a smooth check-in process. The food was average and the staff was polite.,Neutral,Unknown,General,Anonymous,,synthetic
19. The flight was on time and the cabin crew was professional. The in-flight entertainment and food were standard.,Neutral,Unknown,General,Anonymous,,synthetic
20. The flight was average in terms of punctuality and service. The staff was courteous and the plane was clean.,Neutral,Unknown,General,Anonymous,,synthetic
"1. The flight with Air Canada was adequate. The service was standard, the food was edible, and the seats were moderately comfortable.",Neutral,Unknown,General,Anonymous,,synthetic
"2. I found the check-in process with American Airlines to be efficient and straightforward. The in-flight entertainment was decent, although the selection could be wider.",Neutral,Unknown,General,Anonymous,,synthetic
"3. My Delta Airlines flight was okay. The staff was professional, the plane was clean, and the flight was on time.",Neutral,Unknown,General,Anonymous,,synthetic
"4. I flew with Southwest Airlines and it was an ordinary experience. No notable issues, the service was as expected and the flight departed on time.",Neutral,Unknown,General,Anonymous,,synthetic
"5. My flight with United Airlines was regular. The legroom was average, the staff was polite, and the flight landed on time.",Neutral,Unknown,General,Anonymous,,synthetic
"6. My experience with Lufthansa was alright. The plane was clean, the food was okay, and the staff was professional, although not particularly warm.",Neutral,Unknown,General,Anonymous,,synthetic
"7. I flew with Emirates and it was a standard experience. The flight was on time, the service was average, and the entertainment was sufficient.",Neutral,Unknown,General,Anonymous,,synthetic
"8. My flight with British Airways was acceptable. The food was average, the staff was polite, and the check-in process was smooth.",Neutral,Unknown,General,Anonymous,,synthetic
"9. My experience with Air France was fine. The flight arrived on time, the food was edible, and the staff was professional.",Neutral,Unknown,General,Anonymous,,synthetic
"10. I flew with Qantas and it was a typical experience. The flight was on time, the service was decent, and the staff was polite.",Neutral,Unknown,General,Anonymous,,synthetic
"11. My flight with Cathay Pacific was alright. The food was average, the seats were moderately comfortable, and the service was satisfactory.",Neutral,Unknown,General,Anonymous,,synthetic
"12. The flight with Etihad Airways was adequate. The staff was polite, the plane was clean, and the service was as expected.",Neutral,Unknown,General,Anonymous,,synthetic
"13. I flew with Turkish Airlines and it was an ordinary experience. The food was okay, the flight was on time, and the staff was professional.",Neutral,Unknown,General,Anonymous,,synthetic
"14. My experience with Singapore Airlines was regular. The entertainment was decent, the seats were moderately comfortable, and the service was satisfactory.",Neutral,Unknown,General,Anonymous,,synthetic
"15. I flew with KLM and it was a standard experience. The check-in process was smooth, the food was edible, and the staff was polite.",Neutral,Unknown,General,Anonymous,,synthetic
"16. My flight with Qatar Airways was acceptable. The plane was clean, the flight was on time, and the service was as expected.",Neutral,Unknown,General,Anonymous,,synthetic
"17. My experience with Virgin Atlantic was fine. The food was average, the seats were moderately comfortable, and the staff was professional.",Neutral,Unknown,General,Anonymous,,synthetic
"18. I flew with Alaska Airlines and it was a typical experience. The flight was on time, the service was decent, and the staff was polite.",Neutral,Unknown,General,Anonymous,,synthetic
"19. My flight with Aer Lingus was alright. The check-in process was efficient, the plane was clean, and the service was satisfactory.",Neutral,Unknown,General,Anonymous,,synthetic
"20. The flight with Japan Airlines was adequate. The staff was professional, the food was okay, and the flight departed on time.",Neutral,Unknown,General,Anonymous,,synthetic
1. The flight was punctual and the staff were professional. The meals could do with a bit more variety.,Neutral,Unknown,General,Anonymous,,synthetic
2. The plane was clean and well-maintained. The legroom was a bit limited.,Neutral,Unknown,General,Anonymous,,synthetic
3. The airline offered a decent selection of in-flight entertainment. The service was standard.,Neutral,Unknown,General,Anonymous,,synthetic
4. The check-in process was smooth and efficient. The in-flight meal was average.,Neutral,Unknown,General,Anonymous,,synthetic
5. The flight was on time and the cabin crew was courteous. The food was unremarkable but satisfactory.,Neutral,Unknown,General,Anonymous,,synthetic
6. The airline's booking system was easy to navigate. The seats were a bit uncomfortable for a long flight.,Neutral,Unknown,General,Anonymous,,synthetic
7. The in-flight service was acceptable. The toilet facilities could have been cleaner.,Neutral,Unknown,General,Anonymous,,synthetic
8. The flight attendants were professional and attentive. The food was typical airline fare.,Neutral,Unknown,General,Anonymous,,synthetic
9. The boarding process was orderly and quick. The inflight entertainment was average.,Neutral,Unknown,General,Anonymous,,synthetic
10. The flight arrived on time and the luggage was promptly available. The food service was a bit slow.,Neutral,Unknown,General,Anonymous,,synthetic
11. The cabin was clean and the flight was smooth. The meal options were limited.,Neutral,Unknown,General,Anonymous,,synthetic
12. The flight crew was attentive and professional. The legroom was a bit cramped.,Neutral,Unknown,General,Anonymous,,synthetic
13. The airline's online check-in process was straightforward. The seat comfort was average.,Neutral,Unknown,General,Anonymous,,synthetic
14. The plane departed and arrived on time. The food offered was standard.,Neutral,Unknown,General,Anonymous,,synthetic
15. The flight attendants were polite and helpful. The variety in the in-flight entertainment could be improved.,Neutral,Unknown,General,Anonymous,,synthetic
16. The check-in process was efficient. The plane was a bit old but it was clean.,Neutral,Unknown,General,Anonymous,,synthetic
17. The booking process was smooth and easy. The seats were somewhat uncomfortable for a long journey.,Neutral,Unknown,General,Anonymous,,synthetic
18. The flight was on time and the baggage process was quick. The meal was average.,Neutral,Unknown,General,Anonymous,,synthetic
19. The cabin crew was professional and the flight was smooth. The in-flight entertainment was just okay.,Neutral,Unknown,General,Anonymous,,synthetic
20. The flight was punctual and the cabin was clean. The food and service were fairly standard.,Neutral,Unknown,General,Anonymous,,synthetic
